family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Sem,ses-7,72,0.0317053933560953,0.0154917607480824,0.0209684285316158,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Sem,ses-7,72,0.0322872405680352,0.0177743001504865,0.0214657809872936,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Sem,ses-7,72,0.0335563255152137,0.0170170942356563,0.0223888230448137,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Sem,ses-9,72,0.031191277432822,0.0093543290883269,0.0210848041062202,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Sem,ses-9,72,0.0249244782513536,0.0095184566720336,0.0168266830817477,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Sem,ses-9,72,0.0361699310137508,0.0122426896763225,0.0249166230258261,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Sem,ses-9,72,0.0196307339036747,0.0166068999205649,0.0132410903778837,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Sem,ses-9,72,0.0235223495987775,0.01180432090166,0.0156886524627215,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Sem,ses-9,72,0.0321632399655593,0.0169322963016307,0.0217346698149322,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Sem,ses-9,72,0.0271461359503544,0.0147213609309239,0.0184038783691494,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Sem,ses-9,72,0.0279485848576942,0.0170509133162692,0.0188608056252277,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Sem,ses-9,72,0.0289696585392533,0.0162115427987117,0.0197311724226638,,
