dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-5,72,-0.0045347438705481,-0.0105297518214736,-0.0029779897038241,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.00553935305966881,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-5,72,-0.0045347438705481,-0.0105297518214736,-0.0029779897038241,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.00553935305966881,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-5,72,-0.0045347438705481,-0.0105297518214736,-0.0029779897038241,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.00553935305966881,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-5,72,-0.0045347438705481,-0.0105297518214736,-0.0029779897038241,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.00553935305966881,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-5,72,-0.0045347438705481,-0.0105297518214736,-0.0029779897038241,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.00553935305966881,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-5,72,-0.0045101936857805,-0.0105153649464038,-0.0029547145889032,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.005509364124242695,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-5,72,-0.0045264258543117,-0.0104662097153852,-0.0029810522189453,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.005529192303073773,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-5,72,-0.0043887211853452,-0.0102059706353693,-0.0029743146856787,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.005360981087369971,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-5,72,-0.0022522335050333,0.010312820084152,-0.0012985064113754,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.0027511843917409377,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-5,72,-0.0044615517952397,0.0030959358726099,-0.0028542640929289,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.005449946302004658,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-5,72,-0.0085750174271422,-0.0024432425495637,-0.0055057896848365,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.010474692811263968,0.0077235660279985,193811712
