family,model_ref,accuracy,alignment,tokens,task
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-70,0.55,0.0387357938904199,36700160.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,0.7,-0.0057833379114111,5242880.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,0.65,0.0117123653290828,52428800.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,0.8,0.0149447318899269,576716800.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,0.8,0.0133574364941315,969932800.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,0.7,-0.0020391528379962,10485760.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,0.75,0.003231464524519,15728640.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,0.75,0.0262469520139379,157286400.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,0.8,0.0136519035654352,2097152000.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,0.65,0.0001713237844546,26214400.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,0.8,0.0256948805361178,335544320.0,Gram
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,0.7,0.0079175205106821,36700160.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-10,0.6,-0.0001068727299943,5242880.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-100,0.65,-0.0021915980589325,52428800.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-1100,0.75,0.0130627371511791,576716800.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-1850,0.65,0.0143023673333816,969932800.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-20,0.5,-0.0004515515938186,10485760.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-30,0.55,0.0002041426142656,15728640.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-300,0.7,0.0149241419460158,157286400.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-4000,0.65,0.0084199486123142,2097152000.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-50,0.6,-0.0075325793041816,26214400.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-640,0.75,0.0219195364374372,335544320.0,Gram
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-70,0.65,0.0045594387233514,36700160.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-10,0.7,0.0116546241841749,5242880.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-100,0.65,-0.0069095069999452,52428800.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,0.75,0.0190658606674549,576716800.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,0.7,0.0152996220502061,969932800.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-20,0.55,0.0070037342698872,10485760.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-30,0.6,0.0054774527409563,15728640.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-300,0.7,0.0358218919574251,157286400.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,0.7,0.0212672729248839,2097152000.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-50,0.6,0.0158114888925921,26214400.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,0.8,0.022341658419896,335544320.0,Gram
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-70,0.6,0.0253494760037265,36700160.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0.6,0.0184540448820922,0.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,0.6,0.0184540448820922,2097152.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step14000,0.75,-6.54454223723994e-05,29360128000.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step143000,0.7,0.0101722463248841,299892736000.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,0.75,0.0211639156479323,33554432.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,0.65,0.0098006491967333,536870912.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step28000,0.75,-0.0006706631059639,58720256000.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,0.7,0.0188531762993767,8388608.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step5000,0.7,0.0097126074217828,10485760000.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step51000,0.7,0.0042856755677616,106954752000.0,Gram
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step86000,0.75,0.0121683391009828,180355072000.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step0,0.4,0.0266824317802163,0.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step1,0.4,0.0266824317802163,2097152.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step14000,0.7,0.014100782231943,29360128000.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step143000,0.75,0.0196276233552121,299892736000.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step16,0.45,0.0296011969910224,33554432.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step256,0.55,0.0135676596483425,536870912.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step28000,0.6,0.0074528379946385,58720256000.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step4,0.4,0.0271690726231446,8388608.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step5000,0.65,0.0154668266195997,10485760000.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step51000,0.7,0.0042766941568998,106954752000.0,Gram
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step86000,0.75,0.0235949486275976,180355072000.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step0,0.4,0.0439845661765126,0.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step1,0.4,0.0439845661765126,2097152.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step14000,0.75,0.0078397462967473,29360128000.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step143000,0.65,0.0124288901835388,299892736000.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step16,0.4,0.0457989554386895,33554432.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step256,0.65,-0.0008893937503125,536870912.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step28000,0.65,0.0196088338772484,58720256000.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step4,0.4,0.0440405652840557,8388608.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step5000,0.7,0.0171314908359556,10485760000.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step51000,0.65,0.0041466407885032,106954752000.0,Gram
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step86000,0.65,0.0073560081280866,180355072000.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step0,0.5,0.0222409095102783,0.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step1,0.5,0.0222409095102783,2097152.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step14000,0.7,0.0135362560886391,29360128000.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step143000,0.65,0.0196539717605247,299892736000.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step16,0.4,0.0139424140839659,33554432.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step256,0.65,0.0243422566889063,536870912.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step28000,0.7,0.0173310092967935,58720256000.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step4,0.5,0.0202575491157651,8388608.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step5000,0.75,0.0071074630372086,10485760000.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step51000,0.7,0.0131238635471653,106954752000.0,Gram
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step86000,0.65,0.0177085445001361,180355072000.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step0,0.7,0.0061527082613649,0.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step1,0.7,0.0061527082613649,2097152.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step14000,0.65,0.0106211177779867,29360128000.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step143000,0.7,0.0110156953725444,299892736000.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step16,0.6,0.0011962303689182,33554432.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step256,0.65,-0.0020953647409938,536870912.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step28000,0.75,-0.0011641530771657,58720256000.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step4,0.7,0.0051241048067169,8388608.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step5000,0.7,0.0056175356279957,10485760000.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step51000,0.75,0.0137502864781348,106954752000.0,Gram
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step86000,0.65,0.0094371750842209,180355072000.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step0,0.4,0.0036965582046611,0.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step1,0.4,0.0036965582046611,2097152.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step14000,0.7,0.0197515987083554,29360128000.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step143000,0.7,-0.0019977630400815,299892736000.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step16,0.6,0.0070191550876048,33554432.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step256,0.7,0.0143360193114976,536870912.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step28000,0.7,0.0087894242779845,58720256000.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step4,0.4,0.0036079566694642,8388608.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step5000,0.7,0.004975111200187,10485760000.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step51000,0.65,0.0033416377480799,106954752000.0,Gram
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step86000,0.7,-0.0018108478408753,180355072000.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step0,0.4,0.011360941931361,0.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step1,0.4,0.011360941931361,2097152.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step14000,0.85,0.0210731349430129,29360128000.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step143000,0.75,-0.0018904614731458,299892736000.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step16,0.55,0.0093104434889363,33554432.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step256,0.7,0.006173645170068,536870912.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step28000,0.8,0.0075546833418522,58720256000.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step4,0.4,0.0113609412100205,8388608.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step5000,0.75,0.0276371165860291,10485760000.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step51000,0.75,0.0117821297778415,106954752000.0,Gram
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step86000,0.75,0.0009697842663271,180355072000.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step0,0.6,-0.0002418189511639,0.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step1,0.6,-0.0002418189511639,2097152.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step14000,0.8,0.0140811545562906,29360128000.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step143000,0.75,0.007811026845133,299892736000.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step16,0.45,0.0057940462114868,33554432.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step256,0.6,0.013147880579905,536870912.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step28000,0.8,0.0166099464891024,58720256000.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step4,0.6,-0.0001219451402389,8388608.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step5000,0.65,0.0089475861225718,10485760000.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step51000,0.7,-0.0053368418326533,106954752000.0,Gram
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step86000,0.75,0.0013141471830021,180355072000.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step0,0.45,0.0169844102244948,0.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step1,0.45,0.0169844102244948,2097152.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step14000,0.8,0.0124597015226721,29360128000.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step143000,0.8,0.0096720197545305,299892736000.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step16,0.6,0.0185171044706822,33554432.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step256,0.65,0.0018622181062772,536870912.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step28000,0.7,0.0177404010616884,58720256000.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step4,0.45,0.0171028788640793,8388608.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step5000,0.7,0.027234175048098,10485760000.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step51000,0.75,0.0091607711009735,106954752000.0,Gram
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step86000,0.7,0.0169218433114826,180355072000.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0.5,0.0107662529340548,0.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,0.5,0.0107662529340548,2097152.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,0.75,0.0120911318606996,29360128000.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,0.7,0.0138782400242667,299892736000.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,0.45,0.0139201434166343,33554432.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,0.65,-0.0017401947005914,536870912.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,0.7,0.0244860941533721,58720256000.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,0.55,0.0093173366189817,8388608.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,0.7,0.0131466665638035,10485760000.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,0.7,0.0193757463924547,106954752000.0,Gram
pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,0.75,0.0136899369658927,180355072000.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step0,0.4,0.0242794113384519,0.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step1,0.4,0.0242794113384519,2097152.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step14000,0.7,0.0103637932515935,29360128000.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step143000,0.7,0.0139863379511407,299892736000.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step16,0.65,0.0232085892656274,33554432.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step256,0.6,0.009809326201894,536870912.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step28000,0.7,0.0017396414324096,58720256000.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step4,0.4,0.0237607372055429,8388608.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step5000,0.65,0.0103286913790247,10485760000.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step51000,0.75,0.0049427533069707,106954752000.0,Gram
pythia-160m-full,EleutherAI/pythia-160m@step86000,0.75,0.0091670078111422,180355072000.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step0,0.5,0.0111699843398595,0.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step1,0.5,0.0111699843398595,2097152.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step14000,0.75,0.012280658312602,29360128000.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step143000,0.75,0.0173940566225945,299892736000.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step16,0.5,0.0047778555845722,33554432.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step256,0.65,0.0181260838062473,536870912.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step28000,0.7,0.0225117916318162,58720256000.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step4,0.5,0.0111600630222952,8388608.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step5000,0.65,0.0096103934695614,10485760000.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step51000,0.7,0.0215015203252398,106954752000.0,Gram
pythia-1b-full,EleutherAI/pythia-1b@step86000,0.7,0.0224052150121068,180355072000.0,Gram
pythia-2.8b-full,EleutherAI/pythia-2.8b@step143000,0.75,0.0154923425979478,299892736000.0,Gram
pythia-2.8b-full,EleutherAI/pythia-2.8b@step28000,0.75,0.0154923425979478,58720256000.0,Gram
pythia-2.8b-full,EleutherAI/pythia-2.8b@step51000,0.75,0.0154923425979478,106954752000.0,Gram
pythia-2.8b-full,EleutherAI/pythia-2.8b@step86000,0.75,0.0137807833127997,180355072000.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step0,0.4,0.0269195594932837,0.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step1,0.4,0.0269195594932837,2097152.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step14000,0.7,0.0128078356076054,29360128000.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step143000,0.75,0.0113185436993941,299892736000.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step16,0.45,0.0176232416551545,33554432.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step256,0.6,0.001818509919919,536870912.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step28000,0.7,0.0131389164812158,58720256000.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step4,0.4,0.0277702104047335,8388608.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step5000,0.7,0.0018361510237689,10485760000.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step51000,0.7,0.0137833722039396,106954752000.0,Gram
pythia-410m-full,EleutherAI/pythia-410m@step86000,0.7,0.008995737045216,180355072000.0,Gram
pythia-6.9b-full,EleutherAI/pythia-6.9b@step0,0.6,0.0382316071605908,0.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step0,0.5,0.0134546436217773,0.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step1,0.5,0.0134546436217773,2097152.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step14000,0.7,0.0193830542933013,29360128000.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step143000,0.7,0.0070332818204228,299892736000.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step16,0.55,0.0102375536105461,33554432.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step256,0.65,0.0027508144146407,536870912.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step28000,0.65,0.0082813928031635,58720256000.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step4,0.5,0.0134375875250922,8388608.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step5000,0.7,0.0302567793913257,10485760000.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step51000,0.75,0.0094466412359147,106954752000.0,Gram
pythia-70m-full,EleutherAI/pythia-70m@step86000,0.8,0.0223024946788377,180355072000.0,Gram
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-01,0.75,0.0051562643312892,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-02,0.85,-0.0069750148182729,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-03,0.9,-0.0034359385947554,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-04,0.85,0.0001866443358395,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-05,0.95,-0.0061420446844017,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-06,1.0,-0.0058532047905241,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-07,1.0,-0.0060395847550617,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-08,1.0,-0.0063978204926902,,Plaus
babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-09,1.0,-0.0056805750190511,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,0.55,0.0079753734633713,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,0.75,0.0065688099358121,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,0.7,0.0100893094768204,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,0.75,0.009636532686122,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,0.8,0.0016151553701755,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,0.8,0.0025659658560351,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,0.75,0.0017702003023595,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,0.8,0.0016353983492948,,Plaus
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,0.8,0.0021716111556992,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,0.55,0.006752016002045,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,0.7,0.0066331643306422,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,0.75,0.0107312700826724,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,0.65,0.0096339012358912,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,0.8,-0.0004591985247114,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,0.7,-0.0024787312611308,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,0.75,-0.0006909601856224,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,0.8,-0.0004755794466662,,Plaus
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,0.8,0.000133905687464,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,0.55,0.0023896911508954,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,0.75,-5.056344602603324e-05,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,0.7,0.0099461075133561,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,0.7,0.0077245741833564,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,0.8,0.0003167518047755,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,0.8,-0.0001177866121193,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,0.75,-0.0006165445331663,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,0.8,0.0002363519113341,,Plaus
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,0.8,0.0005829589183785,,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-10,0.6,-0.0004977491263245,5242880.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-100,0.65,-0.0135850886780784,52428800.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1100,0.75,0.0030952422519628,576716800.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1850,0.85,0.0002701661910679,969932800.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-20,0.4,0.016989647878038,10485760.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-30,0.5,0.0165578043893401,15728640.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-300,0.7,-0.0115052792848098,157286400.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-4000,0.9,-0.0026541078973184,2097152000.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-50,0.6,0.0196587499201543,26214400.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-640,0.75,-0.0051039108787533,335544320.0,Plaus
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-70,0.7,-0.0044256899274513,36700160.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-10,0.65,0.0168502848888412,5242880.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-100,0.6,-0.0309764961775993,52428800.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-1100,0.65,-0.010434098705745,576716800.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-1850,0.75,-0.0045847181020077,969932800.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-20,0.55,0.0146097146610782,10485760.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-30,0.5,0.0125848728584037,15728640.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-300,0.7,-0.0135044247740052,157286400.0,Plaus
