dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,n_stim_ceil,ceiling_lower,ceiling_upper,ceiling_n,n_subjects,frac_of_ceiling,params,cell
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,640,335544320.0,Plaus,ses-7,60,-0.0044448126647371,-0.0010884519635763,-0.0031228342483384,60,0.8460574463236867,0.8583435468318904,103,103,-0.0052535589445501935,,ds003604/Plaus/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,1100,576716800.0,Plaus,ses-7,60,-0.0056841023742124,-0.0027559147785093,-0.0038382309262151,60,0.8460574463236867,0.8583435468318904,103,103,-0.006718340934071469,,ds003604/Plaus/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,1850,969932800.0,Plaus,ses-7,60,-0.0057449481687348,-0.0018923810278756,-0.0038267334796064,60,0.8460574463236867,0.8583435468318904,103,103,-0.0067902577936024494,,ds003604/Plaus/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,4000,2097152000.0,Plaus,ses-7,60,-0.0026828944336014,-0.0028536490488401,-0.0018095703468077,60,0.8460574463236867,0.8583435468318904,103,103,-0.003171054690504989,,ds003604/Plaus/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-10,10,5242880.0,Plaus,ses-9,60,0.0111042514632883,0.0128135933769042,0.0072568050512115,60,0.8571027495439336,0.8668304319330727,89,89,0.012955566259934295,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-20,20,10485760.0,Plaus,ses-9,60,0.0126685274402885,0.0140180559380353,0.0080041390807791,60,0.8571027495439336,0.8668304319330727,89,89,0.014780640298995019,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-30,30,15728640.0,Plaus,ses-9,60,0.0102389587818865,0.013873355680522,0.0065988956063785,60,0.8571027495439336,0.8668304319330727,89,89,0.011946010892316788,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-50,50,26214400.0,Plaus,ses-9,60,0.0073899637905631,0.0050501931137111,0.0049241008837065,60,0.8571027495439336,0.8668304319330727,89,89,0.008622027865965097,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-70,70,36700160.0,Plaus,ses-9,60,0.0147526641553593,0.0015725469741859,0.0097555834475093,60,0.8571027495439336,0.8668304319330727,89,89,0.01721224691346426,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-100,100,52428800.0,Plaus,ses-9,60,0.0060308630267885,-0.0011267122692041,0.0043006837786997,60,0.8571027495439336,0.8668304319330727,89,89,0.0070363361102242835,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-300,300,157286400.0,Plaus,ses-9,60,-0.0068989775923194,-0.0126370632332635,-0.0045114702998597,60,0.8571027495439336,0.8668304319330727,89,89,-0.008049183830048804,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,640,335544320.0,Plaus,ses-9,60,0.0028942998649309,-0.0009635236890222,0.001649883588353,60,0.8571027495439336,0.8668304319330727,89,89,0.0033768411855765994,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,1100,576716800.0,Plaus,ses-9,60,-0.0007974451950852,-0.0026923695490302,-0.0003327872046194,60,0.8571027495439336,0.8668304319330727,89,89,-0.0009303962628862437,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,1850,969932800.0,Plaus,ses-9,60,0.0021215926824389,-0.0016118840008481,0.0017865754535902,60,0.8571027495439336,0.8668304319330727,89,89,0.0024753072879159523,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,4000,2097152000.0,Plaus,ses-9,60,0.0048782185770096,-0.0025711376965569,0.0034945850220208,60,0.8571027495439336,0.8668304319330727,89,89,0.00569152132530821,,ds003604/Plaus/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-10,10,5242880.0,Sem,ses-5,72,-0.0022054880503324,-0.0015622051348614,-0.0019024343932698,72,0.859195657929363,0.8653111991561983,89,89,-0.0025669217831565433,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-20,20,10485760.0,Sem,ses-5,72,-0.0013351935938871,0.0010921763560319,-0.0012721687813333,72,0.859195657929363,0.8653111991561983,89,89,-0.001554004121837485,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-30,30,15728640.0,Sem,ses-5,72,-0.0052025364912001,0.0016595247006745,-0.0040370074327241,72,0.859195657929363,0.8653111991561983,89,89,-0.006055124281863882,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-50,50,26214400.0,Sem,ses-5,72,-0.0142984478570923,-0.0097261514481327,-0.0095868973353055,72,0.859195657929363,0.8653111991561983,89,89,-0.01664166680212415,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-70,70,36700160.0,Sem,ses-5,72,-0.0059689193424817,-0.0046902097356188,-0.003957994542598,72,0.859195657929363,0.8653111991561983,89,89,-0.006947101381851282,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-100,100,52428800.0,Sem,ses-5,72,0.0070879055968467,0.0013379652720586,0.0048154987765252,72,0.859195657929363,0.8653111991561983,89,89,0.008249466267006457,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-300,300,157286400.0,Sem,ses-5,72,-0.0142158785209745,0.000220304590425,-0.0097657482183818,72,0.859195657929363,0.8653111991561983,89,89,-0.016545566064933754,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,640,335544320.0,Sem,ses-5,72,-0.0025855498897349,0.0032494547467023,-0.0017658462188657,72,0.859195657929363,0.8653111991561983,89,89,-0.0030092678726589485,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,1100,576716800.0,Sem,ses-5,72,0.0030182203971835,9.3470267011014e-05,0.0018068839214893,72,0.859195657929363,0.8653111991561983,89,89,0.0035128440993956195,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,1850,969932800.0,Sem,ses-5,72,-0.0062177426476991,-0.0100236719987952,-0.0039059317855381,72,0.859195657929363,0.8653111991561983,89,89,-0.00723670166430273,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,4000,2097152000.0,Sem,ses-5,72,-0.0007543797562322,-0.0042796605526432,-0.0004930649345081,72,0.859195657929363,0.8653111991561983,89,89,-0.0008780069466950446,,ds003604/Sem/ses-5
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-10,10,5242880.0,Sem,ses-7,72,-0.0014460477783043,-0.0015159795041441,-0.0012893188660119,72,0.8546160651387789,0.8628169684175333,117,117,-0.0016920437577656348,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-20,20,10485760.0,Sem,ses-7,72,-0.0008898394590887,0.0009378399268038,-0.0008611792520725,72,0.8546160651387789,0.8628169684175333,117,117,-0.0010412154596511141,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-30,30,15728640.0,Sem,ses-7,72,-0.0020628780872986,0.0020341993788019,-0.001536157584778,72,0.8546160651387789,0.8628169684175333,117,117,-0.002413806820918601,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-50,50,26214400.0,Sem,ses-7,72,-0.0120893846766712,-0.0094250880341284,-0.0083514787354262,72,0.8546160651387789,0.8628169684175333,117,117,-0.014145983406838996,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-70,70,36700160.0,Sem,ses-7,72,-0.0109061610597685,-0.004498959830299,-0.0072244731708362,72,0.8546160651387789,0.8628169684175333,117,117,-0.012761474426527985,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-100,100,52428800.0,Sem,ses-7,72,-0.0012452612863344,0.0015792446678712,-0.0010234925534944,72,0.8546160651387789,0.8628169684175333,117,117,-0.0014571002548754866,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-300,300,157286400.0,Sem,ses-7,72,-0.0222573694039741,0.0005296857034328,-0.014948136306423,72,0.8546160651387789,0.8628169684175333,117,117,-0.026043705836912606,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,640,335544320.0,Sem,ses-7,72,0.0017596316007739,0.003228956672842,0.0011527306916077,72,0.8546160651387789,0.8628169684175333,117,117,0.0020589732308485893,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,1100,576716800.0,Sem,ses-7,72,-0.0014496020684387,0.0003443850654334,-0.0009867423720404,72,0.8546160651387789,0.8628169684175333,117,117,-0.0016962026898046936,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,1850,969932800.0,Sem,ses-7,72,-0.0176196100462966,-0.0094841548927687,-0.0119009337608604,72,0.8546160651387789,0.8628169684175333,117,117,-0.020616989037569047,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,4000,2097152000.0,Sem,ses-7,72,-0.0060666522605093,-0.0034567444722213,-0.0041245953651896,72,0.8546160651387789,0.8628169684175333,117,117,-0.007098687361469331,,ds003604/Sem/ses-7
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-10,10,5242880.0,Sem,ses-9,72,-0.000376640493804,-0.0011114282435532,-0.0003178890695772,72,0.8812944437325619,0.8860079710947208,83,83,-0.00042737191466771067,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-20,20,10485760.0,Sem,ses-9,72,-0.0005718562504076,0.0012008699115141,-0.0005439026855195,72,0.8812944437325619,0.8860079710947208,83,83,-0.0006488821692618497,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-30,30,15728640.0,Sem,ses-9,72,-0.0005548034188491,0.0026215147747432,-0.0007215285625472,72,0.8812944437325619,0.8860079710947208,83,83,-0.0006295324142738621,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-50,50,26214400.0,Sem,ses-9,72,-0.0064816842618221,-0.0089168359099853,-0.0044878096585601,72,0.8812944437325619,0.8860079710947208,83,83,-0.007354731790172315,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-70,70,36700160.0,Sem,ses-9,72,-0.0073528719618252,-0.0043430564387238,-0.0047279108440597,72,0.8812944437325619,0.8860079710947208,83,83,-0.008343263723170034,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-100,100,52428800.0,Sem,ses-9,72,0.0072040976840375,0.0020218610983142,0.004830811352131,72,0.8812944437325619,0.8860079710947208,83,83,0.008174450361363743,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-300,300,157286400.0,Sem,ses-9,72,-0.0213602934504144,0.0013412463418299,-0.0144054586269519,72,0.8812944437325619,0.8860079710947208,83,83,-0.0242374085100852,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,640,335544320.0,Sem,ses-9,72,-0.0053048427012646,0.0036529719196588,-0.0036505180244327,72,0.8812944437325619,0.8860079710947208,83,83,-0.006019376088196932,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,1100,576716800.0,Sem,ses-9,72,-0.0017145511865585,0.0007691868737301,-0.0011668182611651,72,0.8812944437325619,0.8860079710947208,83,83,-0.0019454918827092917,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,1850,969932800.0,Sem,ses-9,72,-0.0100883523875011,-0.0090040830900572,-0.0068147086476239,72,0.8812944437325619,0.8860079710947208,83,83,-0.01144719844683659,,ds003604/Sem/ses-9
ds003604,parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,4000,2097152000.0,Sem,ses-9,72,-0.0056826940682745,-0.0030795428496161,-0.0038122188228304,72,0.8812944437325619,0.8860079710947208,83,83,-0.006448121974089029,,ds003604/Sem/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0,0.0,Gram,ses-5,60,0.0333125358236864,0.0209982104823172,0.0219045520307365,60,0.839814981527775,0.8472510440086011,97,97,0.0396665176930815,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,1,2097152.0,Gram,ses-5,60,0.0333125358236864,0.0209982104823172,0.0219045520307365,60,0.839814981527775,0.8472510440086011,97,97,0.0396665176930815,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,4,8388608.0,Gram,ses-5,60,0.0339005589132123,0.0209107267591016,0.0222520304171337,60,0.839814981527775,0.8472510440086011,97,97,0.040366699402695896,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,16,33554432.0,Gram,ses-5,60,0.03339939748554,0.0190395203123685,0.0227272582102946,60,0.839814981527775,0.8472510440086011,97,97,0.03976994721477875,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,256,536870912.0,Gram,ses-5,60,0.0199511265466201,0.0123506396374051,0.0133683366707865,60,0.839814981527775,0.8472510440086011,97,97,0.023756573751905926,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step5000,5000,10485760000.0,Gram,ses-5,60,0.0194118848313562,0.0170270493369843,0.0129097163005049,60,0.839814981527775,0.8472510440086011,97,97,0.023114477900885357,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step14000,14000,29360128000.0,Gram,ses-5,60,0.008261456393767,0.0046549292835958,0.0053469514200943,60,0.839814981527775,0.8472510440086011,97,97,0.009837233885418333,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step28000,28000,58720256000.0,Gram,ses-5,60,0.0105357629964873,0.0015086507220285,0.0068058496453357,60,0.839814981527775,0.8472510440086011,97,97,0.01254533823309611,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step51000,51000,106954752000.0,Gram,ses-5,60,0.015826886627413,0.0049416269826264,0.0102410311932113,60,0.839814981527775,0.8472510440086011,97,97,0.018845682650982284,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step86000,86000,180355072000.0,Gram,ses-5,60,0.0202769805867951,0.0163847822514089,0.0133044619674047,60,0.839814981527775,0.8472510440086011,97,97,0.024144580690746445,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step143000,143000,299892736000.0,Gram,ses-5,60,0.0151586605704087,0.0126781313645067,0.0099050502534228,60,0.839814981527775,0.8472510440086011,97,97,0.018050000183174108,,ds003604/Gram/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0,0.0,Gram,ses-7,60,0.0221155960704635,0.0242142728128534,0.0146023959401238,60,0.8473571685763311,0.8585291067224872,104,104,0.02609949722573368,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,1,2097152.0,Gram,ses-7,60,0.0221155960704635,0.0242142728128534,0.0146023959401238,60,0.8473571685763311,0.8585291067224872,104,104,0.02609949722573368,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,4,8388608.0,Gram,ses-7,60,0.022474799847075,0.0241264806648558,0.0147148154180759,60,0.8473571685763311,0.8585291067224872,104,104,0.026523407932968278,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,16,33554432.0,Gram,ses-7,60,0.0268511829036929,0.0221361744014027,0.0182917988074592,60,0.8473571685763311,0.8585291067224872,104,104,0.031688152174137306,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,256,536870912.0,Gram,ses-7,60,0.0104510675202267,0.0147177754282551,0.0070038612258194,60,0.8473571685763311,0.8585291067224872,104,104,0.012333721726560519,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step5000,5000,10485760000.0,Gram,ses-7,60,0.017817563578859,0.019880580088041,0.0114968078616984,60,0.8473571685763311,0.8585291067224872,104,104,0.021027217612137272,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step14000,14000,29360128000.0,Gram,ses-7,60,0.0020196001817583,0.0061306119105271,0.0011618808545157,60,0.8473571685763311,0.8585291067224872,104,104,0.002383410746558606,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step28000,28000,58720256000.0,Gram,ses-7,60,0.0038330978670478,0.0030417844379207,0.0022324208831955,60,0.8473571685763311,0.8585291067224872,104,104,0.004523591714563407,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step51000,51000,106954752000.0,Gram,ses-7,60,0.009181598365917,0.0060010726098179,0.0060150808174684,60,0.8473571685763311,0.8585291067224872,104,104,0.010835570532014576,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step86000,86000,180355072000.0,Gram,ses-7,60,0.0216209331995701,0.0187350161025349,0.0144133268181135,60,0.8473571685763311,0.8585291067224872,104,104,0.025515725837188634,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step143000,143000,299892736000.0,Gram,ses-7,60,0.0208857934315572,0.0146168969915699,0.0139036066851264,60,0.8473571685763311,0.8585291067224872,104,104,0.024648158068513205,,ds003604/Gram/ses-7
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0,0.0,Gram,ses-9,60,-6.599724787310629e-05,0.0237278197043088,0.000418379307151,60,0.856295191724584,0.8666433054902564,96,96,-7.707300999809121e-05,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,1,2097152.0,Gram,ses-9,60,-6.599724787310629e-05,0.0237278197043088,0.000418379307151,60,0.856295191724584,0.8666433054902564,96,96,-7.707300999809121e-05,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,4,8388608.0,Gram,ses-9,60,0.0001841701378429,0.0236538927290392,0.0005640136308617,60,0.856295191724584,0.8666433054902564,96,96,0.00021507786055878717,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,16,33554432.0,Gram,ses-9,60,0.003241166554564,0.0216725957096532,0.0029069377509078,60,0.856295191724584,0.8666433054902564,96,96,0.003785104232614304,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,256,536870912.0,Gram,ses-9,60,-0.0010002464766469,0.0148689842896868,-0.0002944623825903,60,0.856295191724584,0.8666433054902564,96,96,-0.0011681094163712364,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step5000,5000,10485760000.0,Gram,ses-9,60,-0.0080916261448668,0.0196839548851867,-0.0056918748183563,60,0.856295191724584,0.8666433054902564,96,96,-0.009449575593867592,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step14000,14000,29360128000.0,Gram,ses-9,60,-0.0104773928426425,0.0061218886247633,-0.0073986068927192,60,0.856295191724584,0.8666433054902564,96,96,-0.012235725417937899,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step28000,28000,58720256000.0,Gram,ses-9,60,-0.0163808501814269,0.0025450020408393,-0.0112719689057943,60,0.856295191724584,0.8666433054902564,96,96,-0.019129910268952652,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step51000,51000,106954752000.0,Gram,ses-9,60,-0.012151458290045,0.0054792156225213,-0.008092286171446,60,0.856295191724584,0.8666433054902564,96,96,-0.014190735166423024,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step86000,86000,180355072000.0,Gram,ses-9,60,-0.0053928964834167,0.018066420389201,-0.0040400749889017,60,0.856295191724584,0.8666433054902564,96,96,-0.006297940868446747,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step143000,143000,299892736000.0,Gram,ses-9,60,-0.0055277150273136,0.0137772377840689,-0.0045344651930772,60,0.856295191724584,0.8666433054902564,96,96,-0.006455384872803906,,ds003604/Gram/ses-9
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0,0.0,Phon,ses-5,72,-0.0154610377633948,-0.0239052082152114,-0.0104517516055235,72,0.8557219568377097,0.8634856507360009,93,93,-0.018067828737888786,,ds003604/Phon/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,1,2097152.0,Phon,ses-5,72,-0.0154610377633948,-0.0239052082152114,-0.0104517516055235,72,0.8557219568377097,0.8634856507360009,93,93,-0.018067828737888786,,ds003604/Phon/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,4,8388608.0,Phon,ses-5,72,-0.0145231614910586,-0.0237235696384002,-0.0096689727405529,72,0.8557219568377097,0.8634856507360009,93,93,-0.01697182288593883,,ds003604/Phon/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,16,33554432.0,Phon,ses-5,72,-0.0062383490507729,-0.0153118188257805,-0.0041980957280976,72,0.8557219568377097,0.8634856507360009,93,93,-0.007290158913096608,,ds003604/Phon/ses-5
ds003604,polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,256,536870912.0,Phon,ses-5,72,-0.0119238766342112,-0.0115638524349334,-0.0077414257232895,72,0.8557219568377097,0.8634856507360009,93,93,-0.013934288513847964,,ds003604/Phon/ses-5
