dataset,task,session,family,params,n_checkpoints,rsa_mean,rsa_sd,rsa_max,frac_of_ceiling_mean,ceiling_lower
ds006239,Orth,ses-11,pythia-6.9b-full,,1,-0.0035212449400009,,-0.0035212449400009,-0.006738906532501982,0.5225246741467346
ds006239,Orth,ses-11,pythia-70m-full,95592496.0,11,-0.013454637821027009,0.01249375016394308,0.0115704504975178,-0.025749287041799476,0.5225246741467346
ds006239,Orth,ses-11+,babylm-gpt2,134601216.0,9,-0.004170062536414911,0.01336176490028133,0.008677131083009,-0.007417467170070274,0.5621949434762923
ds006239,Orth,ses-11+,babylm-gpt2-3,134601216.0,9,-0.059074882479529446,0.01013922897094925,-0.0333311846035939,-0.10507900002487416,0.5621949434762923
ds006239,Orth,ses-11+,babylm-gpt2-5,134601216.0,9,-0.058006567886026046,0.009938020339885285,-0.0336842135383763,-0.10317874352861761,0.5621949434762923
ds006239,Orth,ses-11+,babylm-gpt2-7,134601216.0,9,-0.05854567863023051,0.008370894223949878,-0.0367669708052185,-0.10413768268390584,0.5621949434762923
ds006239,Orth,ses-11+,parc-mamba-seed0,,11,-0.01286674983983631,0.015425577153956439,0.0185890853643039,-0.022886633878767534,0.5621949434762923
ds006239,Orth,ses-11+,parc-mamba-seed1,,11,-0.016319450268550827,0.011128394334226232,0.000388990532995,-0.02902809863006001,0.5621949434762923
ds006239,Orth,ses-11+,parc-mamba-seed2,,11,-0.014057075860922029,0.010966686124931542,0.0035089688949596,-0.025003917278232892,0.5621949434762923
ds006239,Orth,ses-11+,parc-pythia-seed0,,11,-0.010487773943773426,0.017623466893972633,0.0121286456825892,-0.018655048512039304,0.5621949434762923
ds006239,Orth,ses-11+,parc-pythia-seed1,,11,-0.008654924845038636,0.018914647823133342,0.0173660929829516,-0.015394882051982762,0.5621949434762923
ds006239,Orth,ses-11+,parc-pythia-seed2,,11,-0.00046313684409235407,0.020689896560039528,0.0378258792905198,-0.0008238011555717315,0.5621949434762923
ds006239,Orth,ses-11+,parc-rwkv-seed0,,11,-0.015488533274109954,0.01924119407948162,0.0169896203457409,-0.027550111316081417,0.5621949434762923
ds006239,Orth,ses-11+,parc-rwkv-seed1,,11,-0.016279271486452883,0.017259670712142315,0.0134301030002449,-0.028956630925549006,0.5621949434762923
ds006239,Orth,ses-11+,parc-rwkv-seed2,,11,-0.010413036231042299,0.010762956523673867,0.0051285172700958,-0.018522109371269038,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-160m-seed1,,11,-0.019344770152652953,0.011168754487149723,-0.0039342424813672,-0.03440936347281238,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-160m-seed2,,11,-0.024457817845701637,0.012071642755017847,0.0018688262519735,-0.04350415835202726,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-160m-seed3,,11,-0.02250619017615319,0.010585938922428855,0.0013197264772632,-0.040032715408267056,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-410m-seed1,,11,-0.006089621814241272,0.029595578703548387,0.0318227832871472,-0.010831868704806435,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-410m-seed2,,11,-0.013718913895491226,0.01465507473213357,0.0213020791689434,-0.02440241424204441,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-410m-seed3,,11,-0.023332145059728106,0.017032452279930315,0.0188168313112531,-0.04150187640510506,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-70m-seed1,,11,-0.005061961155960636,0.012216727478327746,0.007750814008727,-0.009003925088084857,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-70m-seed2,,11,-0.0011461904407175543,0.01451709690318185,0.0165721410354772,-0.002038777569983408,0.5621949434762923
ds006239,Orth,ses-11+,polypythia-70m-seed3,,11,-0.004613106529589899,0.016536077128210012,0.017890720778265,-0.00820552831917179,0.5621949434762923
ds006239,Orth,ses-11+,pythia-1.4b-full,1515311488.0,11,-0.011246265620482927,0.017703914785031503,0.0074666092650612,-0.020004209840349056,0.5621949434762923
ds006239,Orth,ses-11+,pythia-160m-full,212654688.0,11,-0.0147289251676135,0.014473349368743603,0.0035391026622638,-0.026198964146739282,0.5621949434762923
ds006239,Orth,ses-11+,pythia-1b-full,1078891008.0,11,-0.01211321192121989,0.013867511549917286,0.0075083685735767,-0.02154628401016685,0.5621949434762923
ds006239,Orth,ses-11+,pythia-2.8b-full,,4,-0.016796597002355272,0.00038490640671124906,-0.0162192373922884,-0.02987681977090494,0.5621949434762923
ds006239,Orth,ses-11+,pythia-410m-full,505997504.0,11,-0.01249162899422458,0.018422396735790113,0.0099394161737237,-0.0222193905142289,0.5621949434762923
ds006239,Orth,ses-11+,pythia-6.9b-full,,1,-0.0106621887012339,,-0.0106621887012339,-0.018965287441585685,0.5621949434762923
ds006239,Orth,ses-11+,pythia-70m-full,95592496.0,11,-0.0025756113075054454,0.014259620750431185,0.0227828882390808,-0.0045813491163391425,0.5621949434762923
ds006239,Phon,ses-11,babylm-gpt2,134601216.0,9,-0.01662322068862239,0.014053926911546768,-0.0028964744846415,-0.03181327411144278,0.5225246741467346
ds006239,Phon,ses-11,babylm-gpt2-3,134601216.0,9,-0.05664983989032232,0.009941834744527447,-0.0315081204101623,-0.10841562646362991,0.5225246741467346
ds006239,Phon,ses-11,babylm-gpt2-5,134601216.0,9,-0.05804708384070133,0.009978153963594895,-0.0319265100461166,-0.11108965128869804,0.5225246741467346
ds006239,Phon,ses-11,babylm-gpt2-7,134601216.0,9,-0.05788726542735209,0.009376764162167444,-0.0343968190960061,-0.11078379317087766,0.5225246741467346
ds006239,Phon,ses-11,parc-mamba-seed0,,11,-0.027676041384626548,0.022575630539443954,0.0244122812429972,-0.05296599903118566,0.5225246741467346
ds006239,Phon,ses-11,parc-mamba-seed1,,11,-0.034451037267140945,0.012061163111092399,-0.0123505116570779,-0.0659318860365749,0.5225246741467346
ds006239,Phon,ses-11,parc-mamba-seed2,,11,-0.03360301041124287,0.012822816150042349,-0.0030179556952269,-0.06430894477110669,0.5225246741467346
ds006239,Phon,ses-11,parc-pythia-seed0,,11,-0.023093593788556434,0.02654327402177284,0.0248408603760072,-0.044196178536960964,0.5225246741467346
ds006239,Phon,ses-11,parc-pythia-seed1,,11,-0.026514578393357937,0.020694363684578245,0.0007900324720628,-0.050743208321512,0.5225246741467346
ds006239,Phon,ses-11,parc-pythia-seed2,,11,-0.02011027712314311,0.019764221944510805,0.0124396711800841,-0.03848675118736262,0.5225246741467346
ds006239,Phon,ses-11,parc-rwkv-seed0,,11,-0.027665506605108046,0.01462947266568283,-0.0079132108977636,-0.052945837725816285,0.5225246741467346
ds006239,Phon,ses-11,parc-rwkv-seed1,,11,-0.022588449848523918,0.017082869668860447,0.0056297635025491,-0.04322944152907248,0.5225246741467346
ds006239,Phon,ses-11,parc-rwkv-seed2,,11,-0.019080885554016828,0.010096826529690196,-0.0045433363006516,-0.03651671681375674,0.5225246741467346
ds006239,Phon,ses-11,polypythia-160m-seed1,,11,-0.02655362500655968,0.012019568713348272,-0.0124075499590548,-0.0508179351528631,0.5225246741467346
ds006239,Phon,ses-11,polypythia-160m-seed2,,11,-0.0298229055832479,0.00861971070129349,-0.013790276340127,-0.0570746360101515,0.5225246741467346
ds006239,Phon,ses-11,polypythia-160m-seed3,,11,-0.024327151794860002,0.014700160075829301,0.0059759985955799,-0.04655694362105565,0.5225246741467346
ds006239,Phon,ses-11,polypythia-410m-seed1,,11,-0.019461888558076443,0.02674819178862325,0.0154027730765657,-0.03724587473281919,0.5225246741467346
ds006239,Phon,ses-11,polypythia-410m-seed2,,11,-0.021183601136881947,0.014483584989143438,0.0083688470668305,-0.04054086282427535,0.5225246741467346
ds006239,Phon,ses-11,polypythia-410m-seed3,,11,-0.03711085476525176,0.014164365875440147,-0.0104361751953215,-0.0710222054601585,0.5225246741467346
ds006239,Phon,ses-11,polypythia-70m-seed1,,11,-0.010503641336012164,0.017713066521164625,0.0091832263532536,-0.020101713575850288,0.5225246741467346
ds006239,Phon,ses-11,polypythia-70m-seed2,,11,-0.02004557275893607,0.013590731090133461,-0.00762888997462,-0.03836292093128391,0.5225246741467346
ds006239,Phon,ses-11,polypythia-70m-seed3,,11,-0.010970743998449054,0.01685763299783381,0.0166291845262978,-0.02099564774881476,0.5225246741467346
ds006239,Phon,ses-11,pythia-1.4b-full,1515311488.0,11,-0.020427654996481207,0.02514773236372105,0.0127750528571696,-0.03909414427144304,0.5225246741467346
ds006239,Phon,ses-11,pythia-160m-full,212654688.0,11,-0.026216209636362994,0.013439963803440397,-0.0132020459757832,-0.05017219460339013,0.5225246741467346
ds006239,Phon,ses-11,pythia-1b-full,1078891008.0,11,-0.021187066122502318,0.016577093652103282,-0.0031694471533232,-0.04054749406255329,0.5225246741467346
ds006239,Phon,ses-11,pythia-2.8b-full,,4,-0.03960462746758087,0.0008137967437909505,-0.0391977290956854,-0.07579475080723012,0.5225246741467346
ds006239,Phon,ses-11,pythia-410m-full,505997504.0,11,-0.02547466378001396,0.01772040750298043,-0.0021498012567789,-0.04875303510138203,0.5225246741467346
ds006239,Phon,ses-11,pythia-6.9b-full,,1,-0.0035212449400009,,-0.0035212449400009,-0.006738906532501982,0.5225246741467346
ds006239,Phon,ses-11,pythia-70m-full,95592496.0,11,-0.013454637821027009,0.01249375016394308,0.0115704504975178,-0.025749287041799476,0.5225246741467346
ds006239,Phon,ses-11+,babylm-gpt2,134601216.0,9,-0.004170062536414911,0.01336176490028133,0.008677131083009,-0.007417467170070274,0.5621949434762923
ds006239,Phon,ses-11+,babylm-gpt2-3,134601216.0,9,-0.059074882479529446,0.01013922897094925,-0.0333311846035939,-0.10507900002487416,0.5621949434762923
ds006239,Phon,ses-11+,babylm-gpt2-5,134601216.0,9,-0.058006567886026046,0.009938020339885285,-0.0336842135383763,-0.10317874352861761,0.5621949434762923
ds006239,Phon,ses-11+,babylm-gpt2-7,134601216.0,9,-0.05854567863023051,0.008370894223949878,-0.0367669708052185,-0.10413768268390584,0.5621949434762923
ds006239,Phon,ses-11+,parc-mamba-seed0,,11,-0.01286674983983631,0.015425577153956439,0.0185890853643039,-0.022886633878767534,0.5621949434762923
ds006239,Phon,ses-11+,parc-mamba-seed1,,11,-0.016319450268550827,0.011128394334226232,0.000388990532995,-0.02902809863006001,0.5621949434762923
ds006239,Phon,ses-11+,parc-mamba-seed2,,11,-0.014057075860922029,0.010966686124931542,0.0035089688949596,-0.025003917278232892,0.5621949434762923
ds006239,Phon,ses-11+,parc-pythia-seed0,,11,-0.010487773943773426,0.017623466893972633,0.0121286456825892,-0.018655048512039304,0.5621949434762923
ds006239,Phon,ses-11+,parc-pythia-seed1,,11,-0.008654924845038636,0.018914647823133342,0.0173660929829516,-0.015394882051982762,0.5621949434762923
ds006239,Phon,ses-11+,parc-pythia-seed2,,11,-0.00046313684409235407,0.020689896560039528,0.0378258792905198,-0.0008238011555717315,0.5621949434762923
ds006239,Phon,ses-11+,parc-rwkv-seed0,,11,-0.015488533274109954,0.01924119407948162,0.0169896203457409,-0.027550111316081417,0.5621949434762923
ds006239,Phon,ses-11+,parc-rwkv-seed1,,11,-0.016279271486452883,0.017259670712142315,0.0134301030002449,-0.028956630925549006,0.5621949434762923
ds006239,Phon,ses-11+,parc-rwkv-seed2,,11,-0.010413036231042299,0.010762956523673867,0.0051285172700958,-0.018522109371269038,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-160m-seed1,,11,-0.019344770152652953,0.011168754487149723,-0.0039342424813672,-0.03440936347281238,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-160m-seed2,,11,-0.024457817845701637,0.012071642755017847,0.0018688262519735,-0.04350415835202726,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-160m-seed3,,11,-0.02250619017615319,0.010585938922428855,0.0013197264772632,-0.040032715408267056,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-410m-seed1,,11,-0.006089621814241272,0.029595578703548387,0.0318227832871472,-0.010831868704806435,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-410m-seed2,,11,-0.013718913895491226,0.01465507473213357,0.0213020791689434,-0.02440241424204441,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-410m-seed3,,11,-0.023332145059728106,0.017032452279930315,0.0188168313112531,-0.04150187640510506,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-70m-seed1,,11,-0.005061961155960636,0.012216727478327746,0.007750814008727,-0.009003925088084857,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-70m-seed2,,11,-0.0011461904407175543,0.01451709690318185,0.0165721410354772,-0.002038777569983408,0.5621949434762923
ds006239,Phon,ses-11+,polypythia-70m-seed3,,11,-0.004613106529589899,0.016536077128210012,0.017890720778265,-0.00820552831917179,0.5621949434762923
ds006239,Phon,ses-11+,pythia-1.4b-full,1515311488.0,11,-0.011246265620482927,0.017703914785031503,0.0074666092650612,-0.020004209840349056,0.5621949434762923
ds006239,Phon,ses-11+,pythia-160m-full,212654688.0,11,-0.0147289251676135,0.014473349368743603,0.0035391026622638,-0.026198964146739282,0.5621949434762923
ds006239,Phon,ses-11+,pythia-1b-full,1078891008.0,11,-0.01211321192121989,0.013867511549917286,0.0075083685735767,-0.02154628401016685,0.5621949434762923
ds006239,Phon,ses-11+,pythia-2.8b-full,,4,-0.016796597002355272,0.00038490640671124906,-0.0162192373922884,-0.02987681977090494,0.5621949434762923
ds006239,Phon,ses-11+,pythia-410m-full,505997504.0,11,-0.01249162899422458,0.018422396735790113,0.0099394161737237,-0.0222193905142289,0.5621949434762923
ds006239,Phon,ses-11+,pythia-6.9b-full,,1,-0.0106621887012339,,-0.0106621887012339,-0.018965287441585685,0.5621949434762923
ds006239,Phon,ses-11+,pythia-70m-full,95592496.0,11,-0.0025756113075054454,0.014259620750431185,0.0227828882390808,-0.0045813491163391425,0.5621949434762923
ds006239,Sem,ses-11,babylm-gpt2,134601216.0,9,0.034194772735670335,0.006635122365191997,0.0439292574842102,0.11818056963272872,0.2893434414975141
ds006239,Sem,ses-11,babylm-gpt2-3,134601216.0,9,0.015446072708429145,0.012295523245360155,0.0378729634816065,0.05338317892566384,0.2893434414975141
ds006239,Sem,ses-11,babylm-gpt2-5,134601216.0,9,0.0163152325882131,0.013228656917419156,0.0390768446025744,0.05638708278222118,0.2893434414975141
ds006239,Sem,ses-11,babylm-gpt2-7,134601216.0,9,0.015549364495530979,0.011484128877771614,0.0360284767059884,0.05374016571813178,0.2893434414975141
ds006239,Sem,ses-11,parc-mamba-seed0,,11,0.017326468724683627,0.017088679460366053,0.0406227042469699,0.05988201645425057,0.2893434414975141
ds006239,Sem,ses-11,parc-mamba-seed1,,11,0.007142245047194054,0.01297041979962943,0.0247806674562612,0.024684316361998537,0.2893434414975141
ds006239,Sem,ses-11,parc-mamba-seed2,,11,0.00881091070696931,0.007698696431909516,0.0195819116487423,0.030451392509081663,0.2893434414975141
ds006239,Sem,ses-11,parc-pythia-seed0,,11,0.012415089284691,0.01730268906737429,0.0368816923032391,0.042907795733803294,0.2893434414975141
ds006239,Sem,ses-11,parc-pythia-seed1,,11,0.013844424248066063,0.019307221972243774,0.0367244316791339,0.047847720952005776,0.2893434414975141
ds006239,Sem,ses-11,parc-pythia-seed2,,11,0.0090551317839682,0.013906148901558243,0.0296339916786396,0.031295445084577794,0.2893434414975141
ds006239,Sem,ses-11,parc-rwkv-seed0,,11,0.0029698527372627004,0.015987425702818612,0.03195206628621,0.010264109398478332,0.2893434414975141
ds006239,Sem,ses-11,parc-rwkv-seed1,,11,0.008695156751147364,0.019098245461871048,0.049054161247882,0.030051335209621707,0.2893434414975141
ds006239,Sem,ses-11,parc-rwkv-seed2,,11,0.012145853842522118,0.015873758449389052,0.0394502016746897,0.04197729099944527,0.2893434414975141
ds006239,Sem,ses-11,polypythia-160m-seed1,,11,0.0021996641580909267,0.012922793115437156,0.0129142417826453,0.007602260299063407,0.2893434414975141
ds006239,Sem,ses-11,polypythia-160m-seed2,,11,0.003478678824567318,0.015971266526934005,0.0224943643608179,0.012022663470660368,0.2893434414975141
ds006239,Sem,ses-11,polypythia-160m-seed3,,11,-0.0003596656786238004,0.013226167797820102,0.035273409998438,-0.0012430407157747536,0.2893434414975141
ds006239,Sem,ses-11,polypythia-410m-seed1,,11,-0.0062872736558521455,0.01352457803031116,0.0233885902914854,-0.021729449346810793,0.2893434414975141
ds006239,Sem,ses-11,polypythia-410m-seed2,,11,-0.013290740282024373,0.01187842853773468,0.0122964948948781,-0.04593413354468088,0.2893434414975141
ds006239,Sem,ses-11,polypythia-410m-seed3,,11,-0.004307669783947064,0.019463236868209804,0.0222937272617349,-0.014887739503105594,0.2893434414975141
ds006239,Sem,ses-11,polypythia-70m-seed1,,11,0.0112797312584908,0.01657531634361257,0.0460541194934263,0.03898388434212258,0.2893434414975141
ds006239,Sem,ses-11,polypythia-70m-seed2,,11,-0.008447010600257918,0.018858369666154413,0.0377430681625519,-0.029193717184463952,0.2893434414975141
ds006239,Sem,ses-11,polypythia-70m-seed3,,11,-0.003458268288319673,0.016520255580836,0.0257997721514368,-0.011952122607034743,0.2893434414975141
ds006239,Sem,ses-11,pythia-1.4b-full,1515311488.0,11,-0.020209995679211137,0.017186781605093106,0.0033280491734716,-0.06984777527568314,0.2893434414975141
ds006239,Sem,ses-11,pythia-160m-full,212654688.0,11,-0.008925823249778727,0.010125737418321816,0.0081176631531108,-0.030848541800645626,0.2893434414975141
ds006239,Sem,ses-11,pythia-1b-full,1078891008.0,11,0.001076988133800818,0.016931007247226276,0.0193223300337391,0.0037221791799627525,0.2893434414975141
ds006239,Sem,ses-11,pythia-2.8b-full,,4,-0.02438153574493265,0.0072845848419019,-0.0134546584820798,-0.08426503679760139,0.2893434414975141
ds006239,Sem,ses-11,pythia-410m-full,505997504.0,11,-0.0036808360916947185,0.01602918832188788,0.014014765158109,-0.012721339293693103,0.2893434414975141
ds006239,Sem,ses-11,pythia-6.9b-full,,1,0.0076714573480576,,0.0076714573480576,0.026513327236150637,0.2893434414975141
ds006239,Sem,ses-11,pythia-70m-full,95592496.0,11,-0.005680948550686327,0.018206229960905734,0.0287840201199956,-0.019633928874572867,0.2893434414975141
ds006239,Sem,ses-11+,babylm-gpt2,134601216.0,9,0.009921723931017666,0.006157739795743041,0.0237732847768756,0.027820506793694952,0.3566334720137542
ds006239,Sem,ses-11+,babylm-gpt2-3,134601216.0,9,-0.0015737758414545997,0.008408466529051922,0.0190033022473612,-0.0044128663318341145,0.3566334720137542
ds006239,Sem,ses-11+,babylm-gpt2-5,134601216.0,9,-0.0029496606829445557,0.008677814268428913,0.0151135076567086,-0.008270846441555535,0.3566334720137542
ds006239,Sem,ses-11+,babylm-gpt2-7,134601216.0,9,0.0004885771111386224,0.006528592921403027,0.0144230374498672,0.0013699698695689997,0.3566334720137542
ds006239,Sem,ses-11+,parc-mamba-seed0,,11,0.0006452832117227365,0.015333438300047974,0.0243346539524655,0.001809373663327514,0.3566334720137542
ds006239,Sem,ses-11+,parc-mamba-seed1,,11,0.0063899921706937,0.01191420152668305,0.0268921687085353,0.017917533468219324,0.3566334720137542
ds006239,Sem,ses-11+,parc-mamba-seed2,,11,0.0028649877451425096,0.013663971966940067,0.0240931988212233,0.008033423584626448,0.3566334720137542
ds006239,Sem,ses-11+,parc-pythia-seed0,,11,0.008047933804999999,0.015360826904648978,0.0306731291483039,0.022566400622905124,0.3566334720137542
ds006239,Sem,ses-11+,parc-pythia-seed1,,11,0.0038837405214159,0.01827641886120075,0.0311610810481074,0.01089000563936443,0.3566334720137542
ds006239,Sem,ses-11+,parc-pythia-seed2,,11,0.0015070717966596003,0.015192268338815509,0.0208243366304749,0.004225828238022137,0.3566334720137542
ds006239,Sem,ses-11+,parc-rwkv-seed0,,11,0.0027042451761316905,0.011702469388441881,0.017379836504133,0.007582701536291569,0.3566334720137542
ds006239,Sem,ses-11+,parc-rwkv-seed1,,11,-0.0044820923451890995,0.017118086813223642,0.0145196144858096,-0.012567783724507607,0.3566334720137542
ds006239,Sem,ses-11+,parc-rwkv-seed2,,11,0.0016556925456846817,0.022822073300702538,0.0547845297016064,0.004642560711802249,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-160m-seed1,,11,0.006761819193672419,0.019486864359059212,0.0302376420481314,0.01896013617423896,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-160m-seed2,,11,-0.003354119295348391,0.006445073591363177,0.0114688302821171,-0.009404948100942789,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-160m-seed3,,11,-0.02078487382812733,0.027089296509242963,0.0089332295084908,-0.058280771321783616,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-410m-seed1,,11,-0.01868762491135309,0.015179594496667089,0.0021560733394188,-0.05240008686181977,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-410m-seed2,,11,0.0028413863761697546,0.01232576414083529,0.014407402521531,0.007967245362937136,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-410m-seed3,,11,-0.009533941393152908,0.008407239983841752,0.0015889016824035,-0.02673316483536692,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-70m-seed1,,11,-0.008930798759787882,0.01133394873792252,0.0098660494654685,-0.02504195332356086,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-70m-seed2,,11,-0.0017219650316626632,0.015948378338519368,0.022200762145066,-0.004828388715000517,0.3566334720137542
ds006239,Sem,ses-11+,polypythia-70m-seed3,,11,-0.010630545775398193,0.017787497617250486,0.0088128990867713,-0.02980804273746971,0.3566334720137542
ds006239,Sem,ses-11+,pythia-1.4b-full,1515311488.0,11,-0.0173883448846773,0.024618075056397813,0.0107187717681888,-0.0487569065979502,0.3566334720137542
ds006239,Sem,ses-11+,pythia-160m-full,212654688.0,11,-0.020060379220117,0.010164186992455403,-0.0088442692745348,-0.05624928896002037,0.3566334720137542
ds006239,Sem,ses-11+,pythia-1b-full,1078891008.0,11,0.0018240078318084907,0.0065313343153396725,0.0134706194864616,0.005114516653496127,0.3566334720137542
ds006239,Sem,ses-11+,pythia-2.8b-full,,4,-0.008990395237778,0.0005488904961558004,-0.0081670594935443,-0.025209061805144498,0.3566334720137542
ds006239,Sem,ses-11+,pythia-410m-full,505997504.0,11,0.011199812984062637,0.021343315123554283,0.0379119922759775,0.031404267582686954,0.3566334720137542
ds006239,Sem,ses-11+,pythia-6.9b-full,,1,0.0005934834856111,,0.0005934834856111,0.0016641272684247966,0.3566334720137542
ds006239,Sem,ses-11+,pythia-70m-full,95592496.0,11,-0.013048446778105736,0.012647697121395851,0.0072826910925605,-0.03658783541664451,0.3566334720137542
ds006239,SemLocal,ses-11,babylm-gpt2,134601216.0,9,-0.00043946597112098684,0.007576802238044569,0.010538702542746,-0.0019060080800894397,0.2305687870433188
ds006239,SemLocal,ses-11,babylm-gpt2-3,134601216.0,9,-0.019886117374418755,0.006042015452840881,-0.0084180377175004,-0.08624808947224323,0.2305687870433188
ds006239,SemLocal,ses-11,babylm-gpt2-5,134601216.0,9,-0.02217143945475072,0.007855569878910179,-0.0092131866958766,-0.09615976099395102,0.2305687870433188
ds006239,SemLocal,ses-11,babylm-gpt2-7,134601216.0,9,-0.021283203661808334,0.004820801249942464,-0.0156152467205905,-0.09230739309831078,0.2305687870433188
ds006239,SemLocal,ses-11,parc-mamba-seed0,,11,0.019189369295823065,0.01419961631165006,0.036851601336885,0.08322622303693605,0.2305687870433188
ds006239,SemLocal,ses-11,parc-mamba-seed1,,11,0.03473844158127443,0.014885718317465628,0.054931556554437,0.1506641121148278,0.2305687870433188
ds006239,SemLocal,ses-11,parc-mamba-seed2,,11,0.031987095518456264,0.02602516707501255,0.0688501209181947,0.1387312477488403,0.2305687870433188
ds006239,SemLocal,ses-11,parc-pythia-seed0,,11,0.005611837910969483,0.01719745332745095,0.0337878995052356,0.024339104971372993,0.2305687870433188
ds006239,SemLocal,ses-11,parc-pythia-seed1,,11,0.013031984118269335,0.024982753242699485,0.062266520145371,0.05652102474660161,0.2305687870433188
ds006239,SemLocal,ses-11,parc-pythia-seed2,,11,0.012204524728194272,0.019183635286247322,0.0450894360541547,0.05293225021781162,0.2305687870433188
ds006239,SemLocal,ses-11,parc-rwkv-seed0,,11,0.00032023784014121795,0.013536621725529557,0.0174157633956094,0.0013889036944148571,0.2305687870433188
ds006239,SemLocal,ses-11,parc-rwkv-seed1,,11,-0.00017636457591870032,0.017468458890289376,0.0220293799199127,-0.0007649108891983926,0.2305687870433188
ds006239,SemLocal,ses-11,parc-rwkv-seed2,,11,0.0040800170184636655,0.017774720744123628,0.0351389579756704,0.017695443823005925,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-160m-seed1,,11,0.013246947281002409,0.01742946239362783,0.0318896018211832,0.05745334158570909,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-160m-seed2,,11,0.005129349495117446,0.02268246894624724,0.0314743899623024,0.022246504225022248,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-160m-seed3,,11,0.015104543985835056,0.008437642658914371,0.0259557117495115,0.06550992517038849,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-410m-seed1,,11,0.014666399631921056,0.012359859361249524,0.0371876519650237,0.06360964907693928,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-410m-seed2,,11,0.02149753088757617,0.014518567934152005,0.0397340299700005,0.09323695181489272,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-410m-seed3,,11,-0.001480575267646372,0.02858947048191528,0.0552314043805992,-0.006421403723515292,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-70m-seed1,,11,-0.01878869936445468,0.04185885754240555,0.0334988289104239,-0.08148847727999149,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-70m-seed2,,11,0.005323173961109672,0.017443004963809267,0.0327114137869734,0.023087140412069586,0.2305687870433188
ds006239,SemLocal,ses-11,polypythia-70m-seed3,,11,0.01955761708314131,0.012705625192468975,0.0480478069621784,0.08482335069693048,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-1.4b-full,1515311488.0,11,0.004012697896787144,0.01943085511378605,0.0338817007143289,0.01740347402718151,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-160m-full,212654688.0,11,0.0029570825656060366,0.021215362455915196,0.0299968390689803,0.01282516425369608,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-1b-full,1078891008.0,11,-0.0013546620287839548,0.030640568113293062,0.0466183564660319,-0.005875305353145843,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-2.8b-full,,4,0.0198991334754835,0.006077070899350001,0.0290147398245085,0.08630454161059056,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-410m-full,505997504.0,11,0.018772915459650028,0.017233854820125693,0.053674625369141,0.08142002089867875,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-6.9b-full,,1,-0.0073240107801743,,-0.0073240107801743,-0.03176497076682925,0.2305687870433188
ds006239,SemLocal,ses-11,pythia-70m-full,95592496.0,11,0.02576242542300697,0.02867005847449105,0.0703796349556932,0.11173422800791671,0.2305687870433188
ds006239,SemLocal,ses-11+,babylm-gpt2,134601216.0,9,0.0073190778348704005,0.005275868252815122,0.0166649440375749,0.0239521398819349,0.30557093733368557
ds006239,SemLocal,ses-11+,babylm-gpt2-3,134601216.0,9,-0.0031486850526400447,0.009065521890305853,0.0167971302498724,-0.010304268724357312,0.30557093733368557
ds006239,SemLocal,ses-11+,babylm-gpt2-5,134601216.0,9,-0.004882920036219,0.008160517372790067,0.0089490232943877,-0.01597966115110881,0.30557093733368557
ds006239,SemLocal,ses-11+,babylm-gpt2-7,134601216.0,9,-0.003614956146887278,0.007658243474191398,0.0116308900767384,-0.011830170036555933,0.30557093733368557
