dataset,task,session,family,params,rsa_mean,null_mean,null_sd,null_n,null_min,null_max,z_vs_null,exceeds_null_range,cell
ds003604,Phon,ses-5,babylm-gpt2-7,134601216.0,-0.003356174829488909,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,3.4567407177323943,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-160m-seed1,,-0.011236028464700308,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,-0.4915243129878643,False,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-160m-seed2,,0.0035720084072256362,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,6.92816352154041,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-160m-seed3,,-0.001998238690031609,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,4.137145712745565,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-410m-seed1,,-0.005833155533082291,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,2.215629302913045,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-410m-seed2,,-0.006641984602225954,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,1.8103588908764807,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-410m-seed3,,-0.008282493783052082,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,0.9883683652799264,False,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-70m-seed1,,0.004069142838219627,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,7.177256789045996,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-70m-seed2,,-0.018352612059830437,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,-4.057346655333432,False,ds003604/Phon/ses-5
ds003604,Phon,ses-5,polypythia-70m-seed3,,-0.004691717069786464,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,2.787556368818385,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-1.4b-full,1515311488.0,-0.021837558193583854,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,-5.803507382527351,False,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-160m-full,212654688.0,-0.012394761411563754,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,-1.0721169211552168,False,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-1b-full,1078891008.0,-0.014417962512417953,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,-2.0858583593111377,False,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-2.8b-full,,0.0057930470158603,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,8.041033059010767,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-410m-full,505997504.0,-0.0050502477086452995,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,2.607911663550943,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-6.9b-full,,0.0062236317313326,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,8.25678104794106,True,ds003604/Phon/ses-5
ds003604,Phon,ses-5,pythia-70m-full,95592496.0,-0.014130239309333601,-0.010255055907296872,0.00199577626473923,9,-0.014312561275161445,-0.0081536796737683,-1.9416922981309552,False,ds003604/Phon/ses-5
ds003604,Phon,ses-7,babylm-gpt2,134601216.0,-0.005293647334098577,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,1.5401430776866776,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,babylm-gpt2-3,134601216.0,-0.005877321275824399,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,1.3372611355015123,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,babylm-gpt2-5,134601216.0,-0.003712641848311578,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,2.0896921334719045,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,babylm-gpt2-7,134601216.0,-0.0023003643775380556,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,2.5805922331537214,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-160m-seed1,,-0.012760686902414454,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,-1.055359962099588,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-160m-seed2,,0.006750189760604591,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,5.726516472925432,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-160m-seed3,,-0.0035497859604240183,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,2.1462999695750935,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-410m-seed1,,-0.004133532678667317,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,1.9433927306614713,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-410m-seed2,,-0.0005577315304197452,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,3.186322095778126,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-410m-seed3,,-0.008835150686609764,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,0.30913544303325585,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-70m-seed1,,0.004262514879494609,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,4.8618139818179475,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-70m-seed2,,-0.012995492692549846,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,-1.13697719962459,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,polypythia-70m-seed3,,-0.002722377451409118,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,2.4339027444961796,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-1.4b-full,1515311488.0,-0.0202157453915574,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,-3.6466984428087583,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-160m-full,212654688.0,-0.011919774821641548,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,-0.7630634178171346,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-1b-full,1078891008.0,-0.011690294456438755,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,-0.6832972695322869,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-2.8b-full,,0.004748118593180436,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,5.030607236958998,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-410m-full,505997504.0,-0.0063977322372012,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,1.1563690671210278,False,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-6.9b-full,,0.0033747654261033,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,4.553237017176869,True,ds003604/Phon/ses-7
ds003604,Phon,ses-7,pythia-70m-full,95592496.0,-0.0103941001258432,-0.009724506834421583,0.002876914206554261,9,-0.0147917749133661,-0.005819060407136026,-0.232747048867892,False,ds003604/Phon/ses-7
ds003604,Phon,ses-9,babylm-gpt2,134601216.0,-0.006880996150645222,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,0.8152352972804743,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,babylm-gpt2-3,134601216.0,-0.005167220274263338,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,1.4868409849163486,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,babylm-gpt2-5,134601216.0,-0.0027423846785767664,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,2.437101401163529,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,babylm-gpt2-7,134601216.0,-0.0008379425433509553,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,3.183426628060382,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-160m-seed1,,-0.008688211631379391,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,0.10701188699003246,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-160m-seed2,,0.0019007137142438631,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,4.256669135688261,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-160m-seed3,,0.0008479046367193727,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,3.8440874357095596,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-410m-seed1,,-0.004471794730764591,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,1.759368890564703,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-410m-seed2,,-0.008490209984460538,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,0.18460606605661892,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-410m-seed3,,-0.007214503811430118,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,0.6845381361521771,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-70m-seed1,,0.0015404378762039,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,4.11548188636354,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-70m-seed2,,-0.0161192738604331,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,-2.8051213312374434,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,polypythia-70m-seed3,,-0.003410120571871419,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,2.1754246965514374,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-1.4b-full,1515311488.0,-0.0192325731192718,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,-4.025181385976306,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-160m-full,212654688.0,-0.011583041664372308,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,-1.027433020124509,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-1b-full,1078891008.0,-0.015542170253260172,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,-2.578962199069714,False,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-2.8b-full,,0.003087131838088875,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,4.721610421692826,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-410m-full,505997504.0,-0.0018436292903729545,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,2.789311534839471,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-6.9b-full,,0.0080985837343129,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,6.68553093382148,True,ds003604/Phon/ses-9
ds003604,Phon,ses-9,pythia-70m-full,95592496.0,-0.014144115844411375,-0.008961280180061863,0.0025517590275546402,9,-0.013814521972045735,-0.005753118676048673,-2.0310835029419847,False,ds003604/Phon/ses-9
ds003604,Plaus,ses-5,babylm-gpt2,134601216.0,-0.009751430690113867,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-2.375092675270997,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,babylm-gpt2-3,134601216.0,-0.00047358397833063343,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.00389389391788832,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,babylm-gpt2-5,134601216.0,-0.0018921299337773558,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-0.35984371466956133,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,babylm-gpt2-7,134601216.0,-0.0029444986733222,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-0.6296876962511696,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-160m-seed1,,0.0007320836777310148,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.3130461411772973,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-160m-seed2,,0.0011270447631417998,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.41432040736572046,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-160m-seed3,,-0.001738215407770536,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-0.32037759698642926,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-410m-seed1,,0.00028777463786500905,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.19911827933107842,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-410m-seed2,,0.006851730115893091,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,1.8822202326270117,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-410m-seed3,,0.003759899050479036,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,1.0894258690944352,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-70m-seed1,,0.0016237290269121908,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.541678104614215,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-70m-seed2,,-0.00040313646381359984,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.02195775033576934,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,polypythia-70m-seed3,,0.007004278095065781,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,1.9213359460983095,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-1.4b-full,1515311488.0,-0.0006538932503139727,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-0.042340253904774236,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-160m-full,212654688.0,-0.0111182184519685,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-2.7255586647827963,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-1b-full,1078891008.0,0.0013672661089865273,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,0.4759169580687277,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-2.8b-full,,-0.0026604708420787998,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-0.5568584701608386,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-410m-full,505997504.0,-0.005257438766239436,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-1.2227621010481646,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-6.9b-full,,0.0059121707716415,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,1.6413023633878425,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-5,pythia-70m-full,95592496.0,-0.0016397888211810542,-0.0004887698357667392,0.0038999155488912717,9,-0.004344785685831027,0.008304610328297263,-0.2951394641716138,False,ds003604/Plaus/ses-5
ds003604,Plaus,ses-7,babylm-gpt2,134601216.0,-0.004752607704452111,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,-0.5162803209725094,False,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,babylm-gpt2-3,134601216.0,0.004530816171814189,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,1.9382992776330208,True,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,babylm-gpt2-5,134601216.0,0.0027174281302843554,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,1.458831211710283,False,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,babylm-gpt2-7,134601216.0,0.0020408537589513558,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,1.2799418632384276,False,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,polypythia-160m-seed1,,-0.0010594192857654636,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,0.4602155352051152,False,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,polypythia-160m-seed2,,3.212106400705456e-05,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,0.7488237803221036,False,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,polypythia-160m-seed3,,-0.004345634769203937,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,-0.40867482138968264,False,ds003604/Plaus/ses-7
ds003604,Plaus,ses-7,polypythia-410m-seed1,,0.003102499593396346,-0.0027999926573436425,0.0037820830424649095,9,-0.007208212537013919,0.0043527258744349,1.560645862205378,False,ds003604/Plaus/ses-7
