family,model_ref,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Phon,ses-9,0.0206859089366362,0.0219614291179743,0.0149328742736948
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Phon,ses-5,-0.0171970339815324,-0.0061738652018794,-0.0243770191198424
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Phon,ses-7,0.0007768358849036,0.0121455929078559,-0.0118880211335533
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Phon,ses-9,0.0072102095395961,0.0159263601674944,-0.0020490173618413
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Phon,ses-5,0.0185786676169973,0.0176086087062911,0.0089337643050251
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Phon,ses-7,0.0027461325167923,0.0004170944381679,-0.0079805052719497
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Phon,ses-9,0.0188701086287288,0.0173557568223246,0.0128088302019487
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Phon,ses-5,0.0014875997726734,0.0032865240293242,0.0102977917722142
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Phon,ses-7,0.00826295132824,0.0140367957634643,0.0183802058578589
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Phon,ses-9,0.0052551954625843,0.0120400615352109,0.0122877846345658
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Phon,ses-5,-0.0089281454221783,-0.0126714374136774,-0.0133150140074495
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Phon,ses-7,-0.0050558763908437,-0.0075715844075763,-0.0053294640293244
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Phon,ses-9,0.0043189015895355,-0.0005920149537738,-0.0025547685586359
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Phon,ses-5,0.0097422086516272,0.0102480252427611,0.0052622939821854
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Phon,ses-7,0.0083295306704679,0.0077706799887727,-0.0032805702699705
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Phon,ses-9,0.004874963310452,0.0063308755733246,0.0033989383358364
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Phon,ses-5,0.0063616224107061,0.0092533141033733,0.0120034004625269
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Phon,ses-7,-0.041488788224963,-0.0407357565981873,-0.0372905269749296
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Phon,ses-9,0.0062746299739459,0.0126829604711591,0.0096761107842052
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Phon,ses-5,0.0181885142093868,0.0104146378027982,0.0236549412927528
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Phon,ses-7,0.0397291350656157,0.0358839457583275,0.0502022778062848
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Phon,ses-9,0.0466642069053037,0.0400238357336451,0.0547064638362782
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Phon,ses-5,-0.0220749486606827,-0.0317719475466542,-0.0266957270487131
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Phon,ses-7,-0.0036714861324602,-0.0166085524779386,-0.0188112975591156
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Phon,ses-9,0.0105392865997142,-0.0024419166130837,0.0089960448677173
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,0,,Plaus,ses-5,-0.0128894177781654,-0.0120586758651721,-0.0203576834432565
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,0,,Plaus,ses-7,-0.0331356919808734,-0.0317716356077003,-0.0375167536521285
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,0,,Plaus,ses-9,-0.0300088734081518,-0.0263823562863401,-0.0364920007131965
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,1,,Plaus,ses-5,-0.0128894177781654,-0.0120586758651721,-0.0203576834432565
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,1,,Plaus,ses-7,-0.0331356919808734,-0.0317716356077003,-0.0375167536521285
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,1,,Plaus,ses-9,-0.0300088734081518,-0.0263823562863401,-0.0364920007131965
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Plaus,ses-5,-0.0128894177781654,-0.0120586758651721,-0.0203576834432565
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Plaus,ses-7,-0.0331356919808734,-0.0317716356077003,-0.0375167536521285
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Plaus,ses-9,-0.0300088734081518,-0.0263823562863401,-0.0364920007131965
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Plaus,ses-5,-0.0128893788257771,-0.0120188189158705,-0.0203506741773868
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Plaus,ses-7,-0.0331276569687789,-0.0317241461543164,-0.0375150592232382
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Plaus,ses-9,-0.029988641970481,-0.0263376735689342,-0.0365021369902369
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Plaus,ses-5,-0.0128968403721552,-0.0119687824090971,-0.0203321804490378
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Plaus,ses-7,-0.0331243589999041,-0.0317087166805125,-0.0375013198502815
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Plaus,ses-9,-0.0299915157911278,-0.0263360462247126,-0.0364619402895485
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Plaus,ses-5,-0.0128654057948093,-0.0119250518611827,-0.0203004407446504
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Plaus,ses-7,-0.0330968780899692,-0.0317165958830539,-0.0374941764150744
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Plaus,ses-9,-0.0299704382210225,-0.0263299220436656,-0.0364730373921666
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,16,,Plaus,ses-5,-0.012740985374563,-0.0116269449055959,-0.0099264416066559
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,16,,Plaus,ses-7,-0.0329231439461542,-0.0314851819082754,-0.0285114224172758
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,16,,Plaus,ses-9,-0.0298375283441516,-0.0260981813016298,-0.0264671556356361
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,32,,Plaus,ses-5,-0.0122767291707689,-0.0110141935415739,-0.0176411914927486
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,32,,Plaus,ses-7,-0.0324139128820422,-0.0315790982804516,-0.0402790709234319
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,32,,Plaus,ses-9,-0.0294482576518274,-0.0263421163052203,-0.0362874682143777
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,64,,Plaus,ses-5,0.0039733848934555,-0.0013886753645798,0.0049923836990292
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,64,,Plaus,ses-7,-0.0120765182230281,-0.0235849212729763,-0.0112414655790647
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,64,,Plaus,ses-9,-0.0042349371966586,-0.0119342359687316,-0.0040428672980693
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,128,,Plaus,ses-5,0.0099163551021117,0.0030325224147596,0.0086348626439514
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,128,,Plaus,ses-7,0.0094295173332203,0.0044293442385449,0.0109627569128438
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,128,,Plaus,ses-9,0.0180120982980181,0.0117768748121257,0.0186474809996336
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Plaus,ses-5,-0.0330206179697938,-0.0355002339550771,-0.0296375446186758
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Plaus,ses-7,-0.0766683682548617,-0.0861110092969017,-0.0620419520359658
