family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,ds003604,2,,Plaus,ses-7,60,-0.0331356919808734,0.0042552503706867,-0.0222635278637424,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,ds003604,4,,Plaus,ses-7,60,-0.0331276569687789,0.0042493329930451,-0.0222494754289984,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,ds003604,6,,Plaus,ses-7,60,-0.0331243589999041,0.0042445484098517,-0.0222456429467955,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,ds003604,8,,Plaus,ses-7,60,-0.0330968780899692,0.0042412652900768,-0.0222149830891722,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,ds003604,16,,Plaus,ses-7,60,-0.0329231439461542,0.0042172223416602,-0.0221306684807082,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,ds003604,32,,Plaus,ses-7,60,-0.0324139128820422,0.0039853166614855,-0.0217269803553349,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,ds003604,64,,Plaus,ses-7,60,-0.0120765182230281,0.0038538090358123,-0.0080475738790787,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,ds003604,128,,Plaus,ses-7,60,0.0094295173332203,0.0254592459297472,0.0059869759479804,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,ds003604,256,,Plaus,ses-7,60,-0.0766683682548617,-0.0183118404156219,-0.0505868488373207,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,ds003604,512,,Plaus,ses-7,60,-0.0038693344082605,0.0106162036918221,-0.0026118366212836,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,ds003604,1024,,Plaus,ses-7,60,-0.0129652386019617,-0.0079725310159962,-0.0086824884306943,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,ds003604,2048,,Plaus,ses-7,60,-0.05012660472952,-0.033338365015068,-0.0335195280936914,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,ds003604,4096,,Plaus,ses-7,60,-0.0499606567353188,-0.0387702668985235,-0.033591067761479,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,ds003604,8192,,Plaus,ses-7,60,-0.0745522213327071,-0.0469153532715689,-0.0497820275747094,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,ds003604,16384,,Plaus,ses-7,60,-0.0848100428086206,-0.041144855000246,-0.0565335837221705,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,ds003604,32768,,Plaus,ses-7,60,-0.01342693909628,-0.0163730859813556,-0.0091704911645316,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,ds003604,65536,,Plaus,ses-7,60,-0.005061911548096,-0.0138417245720691,-0.0034485952355858,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,ds003604,0,,Plaus,ses-9,60,-0.0300088734081518,0.0017687627054357,-0.019791576842865,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,ds003604,1,,Plaus,ses-9,60,-0.0300088734081518,0.0017687627054357,-0.019791576842865,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,ds003604,2,,Plaus,ses-9,60,-0.0300088734081518,0.0017687627054357,-0.019791576842865,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,ds003604,4,,Plaus,ses-9,60,-0.029988641970481,0.0017628892272871,-0.019777524408121,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,ds003604,6,,Plaus,ses-9,60,-0.0299915157911278,0.0017583937124788,-0.0197813568903239,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,ds003604,8,,Plaus,ses-9,60,-0.0299704382210225,0.0017555560901426,-0.0197788019021886,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,ds003604,16,,Plaus,ses-9,60,-0.0298375283441516,0.0017297276042093,-0.0196995972699951,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,ds003604,32,,Plaus,ses-9,60,-0.0294482576518274,0.0014569976187225,-0.0193776687649506,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,ds003604,64,,Plaus,ses-9,60,-0.0042349371966586,-0.000173007405583,-0.0026935962416124,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,ds003604,128,,Plaus,ses-9,60,0.0180120982980181,0.0229330161846723,0.0120972300734878,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,ds003604,256,,Plaus,ses-9,60,-0.0630564302004769,-0.0165645898059051,-0.0421004557460086,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,ds003604,512,,Plaus,ses-9,60,0.0188811650330404,0.0091148284152491,0.0126197251471513,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,ds003604,1024,,Plaus,ses-9,60,-0.0239006173958953,-0.0116571944290404,-0.0156793234391417,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,ds003604,2048,,Plaus,ses-9,60,-0.0395344765451737,-0.0319035040792091,-0.026905941305535,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,ds003604,4096,,Plaus,ses-9,60,-0.0487670192249133,-0.0397421233320465,-0.0327977439454765,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,ds003604,8192,,Plaus,ses-9,60,-0.0596602536987443,-0.0456373575670069,-0.0401995445733648,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,ds003604,16384,,Plaus,ses-9,60,-0.0637031783433853,-0.0398028602954979,-0.042697045475595,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,ds003604,32768,,Plaus,ses-9,60,-0.0237583026812752,-0.0226918511252024,-0.0157048733204945,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,ds003604,65536,,Plaus,ses-9,60,-0.0118615183518686,-0.0215736382259118,-0.0079338769070591,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,ds003604,0,,Sem,ses-5,72,-0.0058016722417676,-0.013287338158175,-0.0038293689075089,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,ds003604,1,,Sem,ses-5,72,-0.0058016722417676,-0.013287338158175,-0.0038293689075089,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,ds003604,2,,Sem,ses-5,72,-0.0058016722417676,-0.013287338158175,-0.0038293689075089,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,ds003604,4,,Sem,ses-5,72,-0.0058274749796496,-0.0132971027513763,-0.0038342689317028,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,ds003604,6,,Sem,ses-5,72,-0.0058787671374803,-0.0133062586920726,-0.0038753066343265,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,ds003604,8,,Sem,ses-5,72,-0.0058613700873665,-0.0133132362728495,-0.003855706537551,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,ds003604,16,,Sem,ses-5,72,-0.0058401327367113,-0.0133363024339423,-0.0038985817492473,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,ds003604,32,,Sem,ses-5,72,-0.0066495831500719,-0.0137426524573291,-0.0043689840718588,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,ds003604,64,,Sem,ses-5,72,-0.0187211604451157,-0.0221170738896945,-0.0124662740522281,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,ds003604,128,,Sem,ses-5,72,-0.0110905572870024,-0.0122072183838766,-0.0062989811012191,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,ds003604,256,,Sem,ses-5,72,0.0564440280813209,0.0213130314679867,0.0376309608028689,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,ds003604,512,,Sem,ses-5,72,0.0152666972848712,0.0061283892474865,0.0085064420005573,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,ds003604,1024,,Sem,ses-5,72,-0.0039777723778342,0.0085940448598007,-0.0032364659800507,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,ds003604,2048,,Sem,ses-5,72,0.0164822731342545,-0.0125723886836382,0.0106667401670295,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,ds003604,4096,,Sem,ses-5,72,0.0082561999016706,-0.0069948244675832,0.0051229752946905,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,ds003604,8192,,Sem,ses-5,72,-0.0096506601696887,-0.0175089574092317,-0.006576444971197,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,ds003604,16384,,Sem,ses-5,72,-0.0013973088741832,-0.0341493404584446,-0.0006498657087119,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,ds003604,32768,,Sem,ses-5,72,-0.0555431980615134,-0.0371642946792225,-0.037075420559889,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,ds003604,65536,,Sem,ses-5,72,-0.0341871085329117,-0.0514074463155703,-0.0225927865518835,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,ds003604,0,,Sem,ses-7,72,-0.000305513011208,-0.0127790001286735,-0.0002388761794511,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,ds003604,1,,Sem,ses-7,72,-0.000305513011208,-0.0127790001286735,-0.0002388761794511,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,ds003604,2,,Sem,ses-7,72,-0.000305513011208,-0.0127790001286735,-0.0002388761794511,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,ds003604,4,,Sem,ses-7,72,-0.0003328543126116,-0.0127889696542573,-0.0002658263125174,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,ds003604,6,,Sem,ses-7,72,-0.0003812188161748,-0.0127990304943948,-0.000309314027238,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,ds003604,8,,Sem,ses-7,72,-0.0003819503704321,-0.0128073494777873,-0.0003154390574803,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,ds003604,16,,Sem,ses-7,72,-0.0003566391680236,-0.0128371953408956,-0.0002762388639293,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,ds003604,32,,Sem,ses-7,72,-0.0007396106962157,-0.0132433752081901,-0.0003913894324853,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,ds003604,64,,Sem,ses-7,72,-0.0094747105915126,-0.0213493783664195,-0.0065115196506282,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,ds003604,128,,Sem,ses-7,72,-0.0082713455181024,-0.0118844626364248,-0.0061127801818521,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,ds003604,256,,Sem,ses-7,72,0.0155766937607271,0.0210241107031992,0.0110017793212853,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,ds003604,512,,Sem,ses-7,72,-0.0046291718592736,0.0079172241725096,-0.0024659371755648,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,ds003604,1024,,Sem,ses-7,72,0.0205966952481968,0.0099432576008921,0.0141341197872164,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,ds003604,2048,,Sem,ses-7,72,-0.0116374408046039,-0.0143245498434778,-0.0079068015398326,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,ds003604,4096,,Sem,ses-7,72,-0.0109992509797051,-0.0083586887589868,-0.0073402362424164,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,ds003604,8192,,Sem,ses-7,72,-0.0226040628834697,-0.0201937040687149,-0.0148795359677088,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,ds003604,16384,,Sem,ses-7,72,-0.0552753737483213,-0.0367700255411751,-0.0371636209953786,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,ds003604,32768,,Sem,ses-7,72,-0.0388993168307268,-0.0386757395787652,-0.0260760912507005,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,ds003604,65536,,Sem,ses-7,72,-0.0856805113345798,-0.0545473095698706,-0.0573841833344052,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,ds003604,0,,Sem,ses-9,72,-0.0194128184065202,-0.0153905500251367,-0.0128325508607198,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,ds003604,1,,Sem,ses-9,72,-0.0194128184065202,-0.0153905500251367,-0.0128325508607198,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,ds003604,2,,Sem,ses-9,72,-0.0194128184065202,-0.0153905500251367,-0.0128325508607198,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,ds003604,4,,Sem,ses-9,72,-0.0194425778612401,-0.0154008411994218,-0.012861951005883,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,ds003604,6,,Sem,ses-9,72,-0.0195024948856686,-0.01541156121536,-0.0129029887085067,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,ds003604,8,,Sem,ses-9,72,-0.0195227225764697,-0.0154219966602933,-0.0129140137629429,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,ds003604,16,,Sem,ses-9,72,-0.0196053666489753,-0.0154623417267835,-0.0129924141500448,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,ds003604,32,,Sem,ses-9,72,-0.0207396422435948,-0.0159076460669798,-0.0137470178759007,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,ds003604,64,,Sem,ses-9,72,-0.0225162885891142,-0.0228713307412054,-0.0150847244808271,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,ds003604,128,,Sem,ses-9,72,-0.0071014443809412,-0.0117260260452265,-0.0053146887412756,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,ds003604,256,,Sem,ses-9,72,0.0038054719475153,0.0194339370199534,0.0024922748056068,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,ds003604,512,,Sem,ses-9,72,-0.0054502394692198,0.0095815717138574,-0.0034637046020414,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,ds003604,1024,,Sem,ses-9,72,0.0126353239287578,0.0102970636950885,0.0081567027737199,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,ds003604,2048,,Sem,ses-9,72,-0.0108874812745375,-0.0164347796977698,-0.0073806614420158,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,ds003604,4096,,Sem,ses-9,72,-0.0198245814094866,-0.0103726669336137,-0.013538154344637,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,ds003604,8192,,Sem,ses-9,72,-0.0300644086454032,-0.0244845895550696,-0.0198769481424314,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,ds003604,16384,,Sem,ses-9,72,-0.0630119257967844,-0.038017594150044,-0.0417273810289438,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,ds003604,32768,,Sem,ses-9,72,-0.0242885772283307,-0.0380560560135631,-0.016439581170432,,
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,ds003604,65536,,Sem,ses-9,72,-0.0802220788888492,-0.0554334591239864,-0.053420676264589,,
