family,model_ref,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Phon,ses-9,-0.0001213869847608,-0.0082457332142854,0.000320881399565
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Phon,ses-5,-0.0227736555569696,-0.0286639392843597,-0.0293985340191647
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Phon,ses-7,0.0088600850059579,-0.0126070592017936,-0.003169080107638
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Phon,ses-9,0.0026768914093687,-0.0080707451484828,-0.0078203998079835
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Phon,ses-5,-0.0529186451194043,-0.0665380510922451,-0.0640875642276162
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Phon,ses-7,-0.0131662167338501,-0.0470358479659365,-0.0323199715127885
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Phon,ses-9,-0.0143680985774104,-0.0287099625268517,-0.0234692996985956
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Plaus,ses-5,-0.0161510310905466,-0.023291209445201,-0.0205979352821325
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Plaus,ses-7,-0.057322008914676,-0.0640852385158337,-0.0592358046717557
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Plaus,ses-9,-0.0478616964724841,-0.053721358342707,-0.0500027080024938
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Plaus,ses-5,-0.0462531922226081,-0.0451289159316085,-0.042928034580805
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Plaus,ses-7,-0.0619817749241089,-0.0628677015511939,-0.0583991528158511
pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Plaus,ses-9,-0.0549465061712133,-0.0541321047851056,-0.0516122163583789
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Plaus,ses-5,0.005460195390265,0.0045811914681869,0.0084146323326538
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Plaus,ses-7,-0.0119900114607123,-0.012899411229782,-0.0079956691003487
pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Plaus,ses-9,-0.0026637753030183,-0.0030484128251582,0.0010604733609999
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Plaus,ses-5,-0.0282336074919638,-0.0252041958582131,-0.0335126753587153
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Plaus,ses-7,-0.0520824647379041,-0.050000561293095,-0.0575278593026318
pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Plaus,ses-9,-0.0460646691553744,-0.0457644457866908,-0.048677753335094
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Plaus,ses-5,-0.0145337127808104,-0.0131970485926878,-0.0096021932704869
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Plaus,ses-7,-0.004196023760762,-0.0056669611593455,-0.0008527640785143
pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Plaus,ses-9,-0.0121488895964397,-0.0131793014517809,-0.0098502767034297
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Plaus,ses-5,-0.0294472535458183,-0.0313743666916483,-0.0283121831152206
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Plaus,ses-7,-0.0448154357667786,-0.0484079020091647,-0.0439754534816756
pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Plaus,ses-9,-0.0399498475016703,-0.0442777954274776,-0.0362783382073681
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Plaus,ses-5,-0.0279573896145715,-0.0217598893527114,-0.0232941503505165
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Plaus,ses-7,-0.0317210451114046,-0.0236315061653434,-0.0264452838696142
pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Plaus,ses-9,-0.0295797544226122,-0.0199651970148772,-0.0292839499859774
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Plaus,ses-5,-0.0176834137176277,-0.0145268874567742,-0.0187569999673395
