family,model_ref,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Plaus,ses-5,-0.0488372438889261,-0.0487382009496473,-0.0477254821346737
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Plaus,ses-7,-0.0563054078450034,-0.0542241276384068,-0.0533926283178636
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Plaus,ses-9,-0.0521220057400564,-0.0509638581834215,-0.0490050702538512
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-5,0.0139698779516341,0.0243986703951069,0.0092759764757302
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-7,0.0012574885905472,0.0102524957722649,0.0061436314585448
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-9,-0.0032022659382901,0.0001845852240606,0.0022616136403192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-5,0.0139698779516341,0.0243986703951069,0.0092759764757302
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-7,0.0012574885905472,0.0102524957722649,0.0061436314585448
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-9,-0.0032022659382901,0.0001845852240606,0.0022616136403192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-5,0.0139698779516341,0.0243986703951069,0.0092759764757302
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-7,0.0012574885905472,0.0102524957722649,0.0061436314585448
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-9,-0.0032022659382901,0.0001845852240606,0.0022616136403192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-5,0.0139698779516341,0.0243986703951069,0.0092759764757302
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-7,0.0012574885905472,0.0102524957722649,0.0061436314585448
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-9,-0.0032022659382901,0.0001845852240606,0.0022616136403192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-5,0.0139698779516341,0.0243986703951069,0.0092759764757302
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-7,0.0012574885905472,0.0102524957722649,0.0061436314585448
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-9,-0.0032022659382901,0.0001845852240606,0.0022616136403192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-5,0.0139698779516341,0.0243986703951069,0.0092759764757302
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-7,0.0012574885905472,0.0102524957722649,0.0061436314585448
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-9,-0.0032022659382901,0.0001845852240606,0.0022616136403192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-5,0.0139850242866851,0.0243777981029612,0.0092794632156679
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-7,0.0012625800069649,0.0102372682332541,0.0061448998212797
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-9,-0.0031858957948892,0.0001761658825292,0.0022574212164122
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-5,0.0139322280590502,0.0237109087865346,0.0075844318800839
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-7,0.0012249538288117,0.0091900612490208,0.0065433504051723
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-9,-0.0032965782293383,-0.000208341334708,0.0029336798888379
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-5,0.0138740860238316,0.024054137803285,0.009119080364724
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-7,0.0012094841151598,0.0094729930918318,0.0073075120047748
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-9,-0.0035479490393124,-0.0002128937867907,0.0048402130459903
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-5,0.0019654714223485,-0.0002964030767088,-0.002002459466729
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-7,-0.0101211789085965,-0.0130036097567506,-0.0128932140513276
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-9,-0.0125964789725885,-0.0144254587550338,-0.0161651652036533
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-5,0.0037761300105003,0.0060924090067681,-0.0019734545620781
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-7,-0.0172855649818142,-0.01361774524407,-0.0171408120965845
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-9,-0.0129696054189285,-0.0093593010805361,-0.0132404824261138
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-5,-0.0045080284863922,-0.0027143523051258,0.0019078166108887
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-7,-0.0021686882841596,-0.0029009855936593,-0.0114209546408657
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-9,0.0050928773703682,0.0052469859578339,-0.0046554776305349
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-5,0.0297752693706916,0.0202097195743054,0.0373150239818828
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-7,0.033937103817872,0.0482276023103331,0.0270158229975873
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-9,0.0283110319053915,0.037104832202958,0.0293848242037212
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-5,0.046794057785981,0.052530490910167,0.0672637327941879
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-7,-0.0005608340704479,0.0118974479790815,-0.0125645902494359
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-9,-0.0179110833958882,-0.0086720123233404,-0.0297180716009879
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-5,-0.0076165189421117,-0.0116201077115911,-0.0012805699178472
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-7,0.0314165379359335,0.0263583087861128,0.0372899089624921
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-9,0.024408394748948,0.0174835359240982,0.0292733203876255
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-5,0.0022157722084628,-0.0058075505461144,-0.0012677504714851
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-7,0.0658873752602528,0.0574307223058808,0.0679924772507915
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-9,0.0560887039862747,0.0510533456083538,0.0576978236882449
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-5,0.0040026143219617,0.0049846669856688,0.0053299871840389
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-7,0.0782085081333903,0.0824357103309736,0.083366026730238
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-9,0.0763514483090929,0.0802763382249987,0.0794592977565634
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-5,-0.011752005219503,-0.0127135707709091,-0.0149873333859578
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-7,0.0394625891758261,0.0351487847516612,0.0431990399133667
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-9,0.036602275268122,0.0326949225330572,0.0388529421834884
